EpochTime,PolarStrap.BeatSpacing
1350294135.665,0.709
1350294136.393,0.728
1350294137.133,0.74
1350294137.886,0.753
1350294138.633,0.747
1350294139.384,0.751
1350294140.113,0.729
1350294140.862,0.749
1350294141.607,0.744
1350294142.363,0.757
1350294143.12,0.757
1350294143.884,0.764
1350294144.63,0.746
1350294145.404,0.774
1350294146.187,0.782
1350294146.977,0.79
1350294147.757,0.78
1350294148.545,0.788
1350294149.338,0.793
1350294150.148,0.81
1350294150.953,0.806
1350294151.733,0.779
1350294152.488,0.756
1350294153.201,0.713
1350294153.928,0.727
1350294154.659,0.731
1350294155.391,0.731
1350294156.104,0.713
1350294156.793,0.689
1350294157.459,0.666
1350294158.129,0.67
1350294158.785,0.656
1350294159.423,0.638
1350294160.057,0.634
1350294160.693,0.636
1350294161.324,0.632
1350294161.953,0.629
1350294162.574,0.621
1350294163.181,0.606
1350294163.775,0.594
1350294164.381,0.606
1350294164.998,0.617
1350294165.618,0.62
1350294166.242,0.624
1350294166.874,0.632
1350294167.508,0.634
1350294168.138,0.63
1350294168.76,0.622
1350294169.374,0.614
1350294169.987,0.613
1350294170.595,0.607
1350294171.186,0.591
1350294171.77,0.584
1350294172.353,0.583
1350294172.939,0.586
1350294173.521,0.582
1350294174.099,0.578
1350294174.683,0.584
1350294175.274,0.591
1350294175.873,0.6
1350294176.478,0.604
1350294177.076,0.599
1350294177.711,0.635
1350294178.364,0.653
1350294179.044,0.68
1350294179.728,0.684
1350294180.424,0.696
1350294181.1,0.676
1350294181.773,0.673
1350294182.462,0.689
1350294183.147,0.685
1350294183.799,0.652
1350294184.454,0.655
1350294185.126,0.672
1350294185.811,0.685
1350294186.514,0.703
1350294187.237,0.723
1350294187.974,0.737
1350294188.712,0.738
1350294189.46,0.748
1350294190.244,0.784
1350294191.04,0.796
1350294191.885,0.845
1350294192.697,0.812
1350294193.548,0.851
1350294194.394,0.846
1350294195.246,0.853
1350294196.086,0.84
1350294196.889,0.803
1350294197.657,0.769
1350294198.393,0.735
1350294199.098,0.705
1350294199.805,0.707
1350294200.52,0.715
1350294201.22,0.7
1350294201.91,0.69
1350294202.606,0.695
1350294203.282,0.677
1350294203.948,0.666
1350294204.601,0.652
1350294205.253,0.652
1350294205.906,0.653
1350294206.558,0.651
1350294207.217,0.659
1350294207.877,0.66
1350294208.544,0.667
1350294209.205,0.661
1350294209.85,0.645
1350294210.481,0.631
1350294211.11,0.629
1350294211.73,0.62
1350294212.347,0.617
1350294212.973,0.626
1350294213.597,0.624
1350294214.222,0.625
1350294214.874,0.652
1350294215.536,0.662
1350294216.211,0.675
1350294216.906,0.695
1350294217.581,0.675
1350294218.254,0.673
1350294218.93,0.676
1350294219.588,0.658
1350294220.234,0.646
1350294220.851,0.617
1350294221.453,0.603
1350294222.056,0.603
1350294222.659,0.604
1350294223.267,0.607
1350294223.88,0.613
1350294224.494,0.614
1350294225.109,0.614
1350294225.726,0.617
1350294226.353,0.627
1350294226.984,0.631
1350294227.616,0.633
1350294228.233,0.616
1350294228.856,0.623
1350294229.488,0.633
1350294230.126,0.638
1350294230.769,0.643
1350294231.405,0.637
1350294232.038,0.633
1350294232.677,0.639
1350294233.32,0.643
1350294233.964,0.645
1350294234.61,0.646
1350294235.245,0.636
1350294235.884,0.639
1350294236.533,0.649
1350294237.204,0.671
1350294237.912,0.708
1350294238.594,0.682
1350294239.278,0.684
1350294239.98,0.702
1350294240.678,0.698
1350294241.361,0.683
1350294242.052,0.691
1350294242.752,0.7
1350294243.457,0.705
1350294244.154,0.696
1350294244.836,0.683
1350294245.529,0.693
1350294246.225,0.695
1350294246.935,0.71
1350294247.631,0.696
1350294248.324,0.693
1350294249.026,0.701
1350294249.74,0.715
1350294250.46,0.72
1350294251.167,0.707
1350294251.889,0.722
1350294252.62,0.731
1350294253.357,0.736
1350294254.074,0.718
1350294254.779,0.705
1350294255.489,0.71
1350294256.206,0.717
1350294256.92,0.714
1350294257.624,0.704
1350294258.325,0.701
1350294259.035,0.71
1350294259.747,0.712
1350294260.436,0.688
1350294261.135,0.699
1350294261.845,0.71
1350294262.552,0.707
1350294263.239,0.688
1350294263.923,0.684
1350294264.62,0.697
1350294265.328,0.708
1350294266.038,0.71
1350294266.736,0.697
1350294267.445,0.71
1350294268.16,0.715
1350294268.888,0.728
1350294269.617,0.729
1350294270.348,0.73
1350294271.07,0.722
1350294271.81,0.74
1350294272.554,0.744
1350294273.318,0.764
1350294274.082,0.765
1350294274.841,0.759
1350294275.598,0.757
1350294276.36,0.762
1350294277.135,0.775
1350294277.912,0.777
1350294278.69,0.777
1350294279.443,0.753
1350294280.184,0.741
1350294280.936,0.752
1350294281.689,0.753
1350294282.441,0.752
1350294283.19,0.749
1350294283.928,0.738
1350294284.654,0.727
1350294285.394,0.739
1350294286.139,0.745
1350294286.902,0.763
1350294287.669,0.768
1350294288.423,0.754
1350294289.194,0.771
1350294289.963,0.77
1350294290.745,0.782
1350294291.516,0.771
1350294292.243,0.728
1350294292.968,0.725
1350294293.686,0.718
1350294294.403,0.717
1350294295.106,0.703
1350294295.803,0.697
1350294296.522,0.719
1350294297.258,0.736
1350294297.992,0.734
1350294298.702,0.71
1350294299.429,0.727
1350294300.15,0.721
1350294300.865,0.716
1350294301.598,0.732
1350294302.337,0.739
1350294303.076,0.739
1350294303.796,0.72
1350294304.513,0.717
1350294305.242,0.729
1350294305.979,0.736
1350294306.711,0.732
1350294307.432,0.721
1350294308.164,0.732
1350294308.904,0.739
1350294309.65,0.746
1350294310.395,0.745
1350294311.135,0.74
1350294311.89,0.755
1350294312.64,0.75
1350294313.377,0.737
1350294314.083,0.706
1350294314.8,0.717
1350294315.515,0.715
1350294316.232,0.717
1350294316.945,0.713
1350294317.625,0.681
1350294318.315,0.689
1350294319,0.686
1350294319.692,0.691
1350294320.383,0.691
1350294321.064,0.681
1350294321.73,0.666
1350294322.382,0.652
1350294323.029,0.647
1350294323.673,0.644
1350294324.32,0.647
1350294324.971,0.65
1350294325.613,0.643
1350294326.268,0.654
1350294326.939,0.671
1350294327.617,0.679
1350294328.298,0.681
1350294328.976,0.678
1350294329.639,0.663
1350294330.305,0.666
1350294330.964,0.659
1350294331.611,0.646
1350294332.249,0.639
1350294332.892,0.643
1350294333.555,0.663
1350294334.227,0.672
1350294334.905,0.679
1350294335.571,0.666
1350294336.247,0.676
1350294336.915,0.668
1350294337.603,0.688
1350294338.317,0.714
1350294339.046,0.729
1350294339.775,0.729
1350294340.497,0.723
1350294341.198,0.701
1350294341.901,0.702
1350294342.612,0.711
1350294343.338,0.727
1350294344.087,0.749
1350294344.832,0.745
1350294345.586,0.754
1350294346.362,0.776
1350294347.151,0.788
1350294347.947,0.797
1350294348.715,0.768
1350294349.475,0.76
1350294350.253,0.778
1350294351.032,0.779
1350294351.806,0.773
1350294352.558,0.752
1350294353.285,0.728
1350294354.02,0.734
1350294354.761,0.741
1350294355.518,0.757
1350294356.278,0.76
1350294357.024,0.746
1350294357.764,0.74
1350294358.519,0.755
1350294359.267,0.748
1350294360.012,0.745
1350294360.735,0.723
1350294361.448,0.714
1350294362.173,0.725
1350294362.89,0.717
1350294363.604,0.714
1350294364.308,0.704
1350294365.004,0.696
1350294365.713,0.709
1350294366.424,0.711
1350294367.15,0.726
1350294367.874,0.725
1350294368.576,0.702
1350294369.291,0.715
1350294370.004,0.713
1350294370.725,0.721
1350294371.431,0.706
1350294372.126,0.695
1350294372.833,0.707
1350294373.559,0.726
1350294374.302,0.743
1350294375.029,0.727
1350294375.784,0.756
1350294376.55,0.766
1350294377.292,0.742
1350294378.039,0.747
1350294378.789,0.75
1350294379.535,0.746
1350294380.264,0.729
1350294380.968,0.704
1350294381.669,0.701
1350294382.358,0.688
1350294383.034,0.677
1350294383.705,0.671
1350294384.396,0.69
1350294385.079,0.684
1350294385.765,0.686
1350294386.417,0.652
1350294387.083,0.666
1350294387.732,0.648
1350294388.375,0.644
1350294389.005,0.63
1350294389.624,0.619
1350294390.237,0.612
1350294390.843,0.606
1350294391.445,0.603
1350294392.044,0.599
1350294392.638,0.594
1350294393.218,0.58
1350294393.805,0.587
1350294394.389,0.584
1350294394.965,0.576
1350294395.553,0.588
1350294396.149,0.596
1350294396.758,0.609
1350294397.386,0.628
1350294398.019,0.633
1350294398.66,0.642
1350294399.306,0.646
1350294399.979,0.673
1350294400.646,0.667
1350294401.317,0.671
1350294401.986,0.669
1350294402.664,0.679
1350294403.336,0.672
1350294404.017,0.681
1350294404.688,0.671
1350294405.356,0.668
1350294406.002,0.646
1350294406.646,0.644
1350294407.282,0.637
1350294407.929,0.646
1350294408.585,0.656
1350294409.265,0.68
1350294409.968,0.703
1350294410.695,0.728
1350294411.418,0.723
1350294412.137,0.719
1350294412.846,0.709
1350294413.526,0.68
1350294414.174,0.648
1350294414.827,0.653
1350294415.496,0.669
1350294416.187,0.69
1350294416.9,0.713
1350294417.631,0.731
1350294418.364,0.733
1350294419.087,0.723
1350294419.785,0.698
1350294420.477,0.691
1350294421.164,0.688
1350294421.831,0.667
1350294422.52,0.688
1350294423.236,0.716
1350294423.98,0.744
1350294424.707,0.728
1350294425.412,0.705
1350294426.169,0.757
1350294426.964,0.795
1350294427.776,0.812
1350294428.536,0.761
1350294429.302,0.766
1350294430.101,0.799
1350294430.925,0.824
1350294431.736,0.811
1350294432.507,0.771
1350294433.314,0.807
1350294434.135,0.821
1350294434.946,0.812
1350294435.772,0.825
1350294436.617,0.846
1350294437.434,0.816
1350294438.233,0.799
1350294439.063,0.83
1350294439.9,0.837
1350294440.726,0.826
1350294441.507,0.781
1350294442.295,0.788
1350294443.072,0.777
1350294443.832,0.76
1350294444.615,0.783
1350294445.412,0.797
1350294446.184,0.771
1350294446.944,0.76
1350294447.732,0.788
1350294448.548,0.816
1350294449.372,0.824
1350294450.195,0.822
1350294450.961,0.767
1350294451.72,0.759
1350294452.491,0.771
1350294453.253,0.762
1350294454.016,0.763
1350294454.784,0.769
1350294455.564,0.779
1350294456.345,0.781
1350294457.111,0.766
1350294457.873,0.763
1350294458.641,0.768
1350294459.413,0.772
1350294460.144,0.73
1350294460.863,0.72
1350294461.608,0.744
1350294462.356,0.748
1350294463.095,0.739
1350294463.881,0.786
1350294464.708,0.827
1350294465.521,0.812
1350294466.337,0.816
1350294467.127,0.79
1350294467.93,0.803
1350294468.764,0.834
1350294469.57,0.807
1350294470.346,0.775
1350294471.151,0.805
1350294471.983,0.832
1350294472.802,0.819
1350294473.588,0.786
1350294474.335,0.747
1350294475.085,0.75
1350294475.845,0.76
1350294476.645,0.8
1350294477.436,0.791
1350294478.245,0.81
1350294479.097,0.852
1350294479.957,0.86
1350294480.795,0.838
1350294481.653,0.857
1350294482.501,0.849
1350294483.33,0.829
1350294484.118,0.788
1350294484.913,0.795
1350294485.705,0.792
1350294486.472,0.767
1350294487.223,0.751
1350294487.991,0.769
1350294488.779,0.788
1350294489.589,0.81
1350294490.407,0.818
1350294491.183,0.775
1350294491.978,0.795
1350294492.796,0.818
1350294493.637,0.841
1350294494.481,0.844
1350294495.306,0.825
1350294496.109,0.803
1350294496.93,0.821
1350294497.764,0.834
1350294498.608,0.844
1350294499.445,0.837
1350294500.271,0.826
1350294501.064,0.793
1350294501.874,0.811
1350294502.702,0.828
1350294503.548,0.846
1350294504.399,0.851
1350294505.225,0.826
1350294506.067,0.842
1350294506.927,0.86
1350294507.794,0.867
1350294508.63,0.836
1350294509.407,0.777
1350294510.192,0.784
1350294510.969,0.777
1350294511.753,0.784
1350294512.54,0.787
1350294513.314,0.773
1350294514.112,0.799
1350294514.926,0.813
1350294515.752,0.826
1350294516.544,0.792
1350294517.325,0.781
1350294518.124,0.799
1350294518.931,0.807
1350294519.729,0.798
1350294520.51,0.781
1350294521.252,0.742
1350294522.008,0.756
1350294522.78,0.772
1350294523.568,0.787
1350294524.351,0.783
1350294525.131,0.78
1350294525.945,0.813
1350294526.793,0.849
1350294527.65,0.856
1350294528.47,0.82
1350294529.291,0.821
1350294530.106,0.814
1350294530.919,0.813
1350294531.705,0.786
1350294532.446,0.741
1350294533.207,0.761
1350294533.991,0.784
1350294534.795,0.804
1350294535.599,0.804
1350294536.393,0.794
1350294537.222,0.829
1350294538.076,0.854
1350294538.928,0.852
1350294539.747,0.819
1350294540.588,0.841
1350294541.418,0.83
1350294542.232,0.813
1350294543.004,0.772
1350294543.763,0.759
1350294544.538,0.775
1350294545.336,0.798
1350294546.13,0.794
1350294546.896,0.766
1350294547.693,0.797
1350294548.512,0.819
1350294549.358,0.846
1350294550.199,0.842
1350294551.015,0.815
1350294551.849,0.834
1350294552.679,0.83
1350294553.518,0.839
1350294554.345,0.827
1350294555.127,0.782
1350294555.926,0.799
1350294556.724,0.798
1350294557.51,0.786
1350294558.287,0.777
1350294559.078,0.791
1350294559.877,0.799
1350294560.651,0.773
1350294561.457,0.807
1350294562.273,0.815
1350294563.07,0.797
1350294563.881,0.812
1350294564.715,0.834
1350294565.565,0.85
1350294566.421,0.856
1350294567.263,0.842
1350294568.082,0.819
1350294568.92,0.838
1350294569.77,0.85
1350294570.592,0.822
1350294571.428,0.836
1350294572.264,0.836
1350294573.095,0.831
1350294573.923,0.828
1350294574.692,0.769
1350294575.435,0.743
1350294576.161,0.727
1350294576.899,0.737
1350294577.658,0.76
1350294578.398,0.739
1350294579.151,0.753
1350294579.928,0.777
1350294580.712,0.784
1350294581.512,0.8
1350294582.311,0.799
1350294583.138,0.827
1350294583.988,0.851
1350294584.86,0.871
1350294585.698,0.839
1350294586.498,0.8
1350294587.326,0.828
1350294588.16,0.834
1350294589.006,0.846
1350294589.813,0.807
1350294590.61,0.797
1350294591.423,0.813
1350294592.235,0.812
1350294593.038,0.804
1350294593.815,0.776
1350294594.632,0.817
1350294595.437,0.805
1350294596.225,0.788
1350294596.987,0.762
1350294597.707,0.721
1350294598.436,0.729
1350294599.162,0.727
1350294599.904,0.741
1350294600.66,0.757
1350294601.415,0.755
1350294602.197,0.782
1350294603.013,0.815
1350294603.845,0.832
1350294604.667,0.822
1350294605.479,0.812
1350294606.303,0.824
1350294607.114,0.812
1350294607.91,0.796
1350294608.727,0.816
1350294609.548,0.821
1350294610.372,0.824
1350294611.194,0.821
1350294611.987,0.794
1350294612.788,0.801
1350294613.598,0.81
1350294614.417,0.819
1350294615.25,0.833
1350294616.056,0.806
1350294616.853,0.797
1350294617.664,0.812
1350294618.483,0.818
1350294619.32,0.838
1350294620.141,0.82
1350294620.94,0.799
1350294621.751,0.812
1350294622.57,0.818
1350294623.383,0.813
1350294624.177,0.794
1350294624.971,0.794
1350294625.759,0.788
1350294626.552,0.793
1350294627.32,0.768
1350294628.069,0.749
1350294628.811,0.742
1350294629.58,0.77
1350294630.35,0.77
1350294631.145,0.795
1350294631.951,0.807
1350294632.761,0.81
1350294633.561,0.8
1350294634.32,0.76
1350294635.1,0.779
1350294635.878,0.778
1350294636.625,0.747
1350294637.359,0.733
1350294638.092,0.733
1350294638.837,0.745
1350294639.589,0.752
1350294640.344,0.755
1350294641.085,0.741
1350294641.818,0.732
1350294642.539,0.722
1350294643.251,0.712
1350294643.931,0.68
1350294644.585,0.654
1350294645.242,0.657
1350294645.937,0.694
1350294646.674,0.737
1350294647.468,0.794
1350294648.24,0.772
1350294649.037,0.797
1350294649.912,0.875
1350294650.798,0.886
1350294651.665,0.867
1350294652.482,0.816
1350294653.323,0.842
1350294654.179,0.855
1350294655.031,0.853
1350294655.868,0.837
1350294656.667,0.799
1350294657.432,0.765
1350294658.216,0.784
1350294659.003,0.787
1350294659.821,0.818
1350294660.627,0.806
1350294661.431,0.804
1350294662.258,0.827
1350294663.103,0.845
1350294663.946,0.844
1350294664.767,0.82
1350294665.557,0.79
1350294666.362,0.806
1350294667.184,0.821
1350294668.013,0.829
1350294668.836,0.823
1350294669.62,0.784
1350294670.44,0.819
1350294671.282,0.843
1350294672.126,0.844
1350294672.934,0.808
1350294673.765,0.831
1350294674.605,0.84
1350294675.445,0.841
1350294676.264,0.818
1350294677.022,0.758
1350294677.782,0.761
1350294678.535,0.753
1350294679.274,0.738
1350294680.04,0.767
1350294680.836,0.796
1350294681.605,0.769
1350294682.391,0.786
1350294683.197,0.807
1350294684.007,0.81
1350294684.812,0.805
1350294685.591,0.779
1350294686.39,0.799
1350294687.205,0.815
1350294688.027,0.821
1350294688.831,0.805
1350294689.624,0.793
1350294690.435,0.811
1350294691.222,0.787
1350294691.997,0.775
1350294692.741,0.744
1350294693.498,0.757
1350294694.281,0.783
1350294695.087,0.806
1350294695.917,0.83
1350294696.732,0.814
1350294697.535,0.804
1350294698.355,0.819
1350294699.181,0.826
1350294700,0.819
1350294700.77,0.77
1350294701.567,0.797
1350294702.385,0.818
1350294703.207,0.822
1350294704.027,0.819
1350294704.817,0.79
1350294705.631,0.814
1350294706.453,0.822
1350294707.278,0.824
1350294708.074,0.797
1350294708.857,0.782
1350294709.657,0.801
1350294710.472,0.814
1350294711.285,0.813
1350294712.073,0.788
1350294712.865,0.792
1350294713.685,0.819
1350294714.508,0.823
1350294715.306,0.798
1350294716.093,0.787
1350294716.908,0.815
1350294717.728,0.819
1350294718.537,0.81
1350294719.324,0.787
1350294720.132,0.808
1350294720.937,0.805
1350294721.711,0.774
1350294722.445,0.734
1350294723.188,0.742
1350294723.942,0.754
1350294724.683,0.741
1350294725.404,0.721
1350294726.099,0.695
1350294726.802,0.703
1350294727.506,0.704
1350294728.218,0.712
1350294728.938,0.72
1350294729.66,0.723
1350294730.374,0.714
1350294731.104,0.729
1350294731.849,0.745
1350294732.598,0.749
1350294733.341,0.743
1350294734.07,0.729
1350294734.811,0.741
1350294735.561,0.75
1350294736.318,0.757
1350294737.058,0.74
1350294737.813,0.755
1350294738.587,0.774
1350294739.359,0.771
1350294740.114,0.756
1350294740.863,0.749
1350294741.638,0.774
1350294742.414,0.776
1350294743.2,0.786
1350294743.979,0.778
1350294744.739,0.761
1350294745.513,0.773
1350294746.292,0.779
1350294747.076,0.784
1350294747.841,0.765
1350294748.589,0.748
1350294749.368,0.779
1350294750.154,0.785
1350294750.944,0.79
1350294751.732,0.788
1350294752.501,0.77
1350294753.279,0.778
1350294754.066,0.786
1350294754.861,0.795
1350294755.637,0.776
1350294756.378,0.741
1350294757.111,0.732
1350294757.832,0.722
1350294758.575,0.743
1350294759.333,0.758
1350294760.085,0.752
1350294760.818,0.732
1350294761.575,0.758
1350294762.355,0.779
1350294763.143,0.788
1350294763.919,0.776
1350294764.706,0.787
1350294765.523,0.816
1350294766.349,0.826
1350294767.175,0.826
1350294767.958,0.783
1350294768.745,0.787
1350294769.537,0.792
1350294770.341,0.804
1350294771.129,0.788
1350294771.897,0.768
1350294772.695,0.799
1350294773.514,0.818
1350294774.338,0.824
1350294775.16,0.822
1350294775.937,0.776
1350294776.731,0.794
1350294777.529,0.798
1350294778.328,0.8
1350294779.093,0.765
1350294779.868,0.775
1350294780.649,0.78
1350294781.431,0.782
1350294782.202,0.771
1350294782.949,0.747
1350294783.741,0.792
1350294784.557,0.815
1350294785.394,0.837
1350294786.226,0.832
1350294787.02,0.794
1350294787.815,0.795
1350294788.624,0.81
1350294789.43,0.806
1350294790.24,0.811
1350294791.037,0.797
1350294791.836,0.799
1350294792.656,0.82
1350294793.49,0.834
1350294794.312,0.821
1350294795.206,0.895
1350294796.081,0.875
1350294796.974,0.893
1350294797.833,0.859
1350294798.621,0.788
1350294799.427,0.806
1350294800.237,0.81
1350294801.043,0.807
1350294801.838,0.795
1350294802.601,0.763
1350294803.376,0.775
1350294804.175,0.799
1350294804.958,0.783
1350294805.722,0.764
1350294806.441,0.719
1350294807.178,0.737
1350294807.933,0.755
1350294808.709,0.776
1350294809.489,0.78
1350294810.243,0.754
1350294811.04,0.797
1350294811.843,0.803
1350294812.658,0.815
1350294813.459,0.801
1350294814.237,0.778
1350294814.997,0.76
1350294815.719,0.722
1350294816.46,0.741
1350294817.203,0.743
1350294817.937,0.733
1350294818.647,0.71
1350294819.333,0.687
1350294820.005,0.672
1350294820.654,0.649
1350294821.286,0.632
1350294821.913,0.627
1350294822.584,0.671
1350294823.251,0.667
1350294823.899,0.647
1350294824.547,0.648
1350294825.178,0.631
1350294825.823,0.646
1350294826.487,0.664
1350294827.167,0.68
1350294827.854,0.687
1350294828.541,0.688
1350294829.241,0.7
1350294829.932,0.69
1350294830.638,0.706
1350294831.35,0.712
1350294832.058,0.708
1350294832.798,0.74
1350294833.563,0.765
1350294834.338,0.775
1350294835.149,0.811
1350294835.919,0.771
1350294836.676,0.757
1350294837.403,0.727
1350294838.115,0.713
1350294838.837,0.722
1350294839.575,0.738
1350294840.335,0.76
1350294841.118,0.783
1350294841.894,0.775
1350294842.673,0.779
1350294843.434,0.761
1350294844.172,0.738
1350294844.919,0.747
1350294845.674,0.755
1350294846.442,0.768
1350294847.224,0.782
1350294847.992,0.769
1350294848.778,0.785
1350294849.576,0.799
1350294850.334,0.758
1350294851.131,0.797
1350294851.944,0.812
1350294852.748,0.805
1350294853.543,0.795
1350294854.348,0.805
1350294855.132,0.784
1350294855.91,0.778
1350294856.677,0.767
1350294857.434,0.757
1350294858.167,0.733
1350294858.908,0.741
1350294859.661,0.753
1350294860.42,0.759
1350294861.192,0.771
1350294861.964,0.772
1350294862.721,0.757
1350294863.474,0.753
1350294864.228,0.754
1350294864.977,0.749
1350294865.724,0.747
1350294866.464,0.74
1350294867.188,0.724
1350294867.912,0.725
1350294868.616,0.704
1350294869.326,0.71
1350294870.029,0.703
1350294870.737,0.708
1350294871.451,0.714
1350294872.158,0.707
1350294872.852,0.693
1350294873.563,0.711
1350294874.286,0.724
1350294875.051,0.765
1350294875.844,0.793
1350294876.617,0.773
1350294877.383,0.766
1350294878.102,0.719
1350294878.82,0.718
1350294879.545,0.726
1350294880.272,0.727
1350294881.004,0.732
1350294881.742,0.738
1350294882.49,0.748
1350294883.233,0.742
1350294883.968,0.735
1350294884.709,0.741
1350294885.463,0.754
1350294886.237,0.774
1350294887.025,0.787
1350294887.818,0.793
1350294888.61,0.792
1350294889.394,0.784
1350294890.136,0.742
1350294890.872,0.736
1350294891.614,0.742
1350294892.333,0.719
1350294893.06,0.727
1350294893.809,0.749
1350294894.586,0.777
1350294895.369,0.783
1350294896.124,0.755
1350294896.901,0.776
1350294897.679,0.778
1350294898.451,0.772
1350294899.235,0.783
1350294899.998,0.764
1350294900.794,0.796
1350294901.597,0.803
1350294902.399,0.802
1350294903.165,0.767
1350294903.948,0.783
1350294904.736,0.787
1350294905.507,0.771
1350294906.263,0.756
1350294906.989,0.727
1350294907.718,0.729
1350294908.442,0.724
1350294909.149,0.707
1350294909.84,0.691
1350294910.504,0.664
1350294911.158,0.654
1350294911.804,0.646
1350294912.442,0.638
1350294913.052,0.61
1350294913.645,0.593
1350294914.238,0.594
1350294914.825,0.587
1350294915.403,0.577
1350294915.977,0.574
1350294916.547,0.57
1350294917.115,0.568
1350294917.685,0.569
1350294918.255,0.57
1350294918.825,0.57
1350294919.409,0.584
1350294920.015,0.605
1350294920.636,0.621
1350294921.271,0.635
1350294921.924,0.653
1350294922.578,0.654
1350294923.208,0.63
1350294923.835,0.627
1350294924.465,0.63
1350294925.125,0.66
1350294925.801,0.676
1350294926.486,0.685
1350294927.182,0.696
1350294927.866,0.685
1350294928.599,0.732
1350294929.334,0.735
1350294930.07,0.735
1350294930.799,0.729
1350294931.517,0.718
1350294932.221,0.704
1350294932.908,0.688
1350294933.597,0.688
1350294934.299,0.702
1350294935.012,0.713
1350294935.732,0.72
1350294936.441,0.709
1350294937.17,0.729
1350294937.923,0.753
1350294938.682,0.759
1350294939.403,0.721
1350294940.122,0.72
1350294940.859,0.736
1350294941.604,0.745
1350294942.354,0.75
1350294943.082,0.729
1350294943.811,0.729
1350294944.574,0.764
1350294945.367,0.793
1350294946.177,0.81
1350294946.991,0.814
1350294947.762,0.771
1350294948.544,0.782
1350294949.348,0.804
1350294950.184,0.836
1350294951.031,0.848
1350294951.844,0.812
1350294952.672,0.828
1350294953.51,0.838
1350294954.357,0.847
1350294955.165,0.809
1350294955.981,0.815
1350294956.795,0.814
1350294957.604,0.809
1350294958.374,0.771
1350294959.121,0.747
1350294959.892,0.771
1350294960.669,0.777
1350294961.445,0.775
1350294962.193,0.748
1350294962.95,0.758
1350294963.713,0.763
1350294964.483,0.77
1350294965.23,0.747
1350294965.969,0.739
1350294966.732,0.763
1350294967.507,0.775
1350294968.296,0.789
1350294969.072,0.776
1350294969.833,0.761
1350294970.613,0.78
1350294971.397,0.783
1350294972.163,0.767
1350294972.905,0.742
1350294973.668,0.763
1350294974.441,0.772
1350294975.221,0.78
1350294975.983,0.762
1350294976.748,0.766
1350294977.522,0.773
1350294978.297,0.775
1350294979.056,0.759
1350294979.789,0.733
1350294980.534,0.745
1350294981.283,0.749
1350294982.031,0.748
1350294982.779,0.748
1350294983.507,0.728
1350294984.227,0.72
1350294984.957,0.73
1350294985.703,0.746
1350294986.449,0.746
1350294987.178,0.729
1350294987.916,0.738
1350294988.666,0.75
1350294989.435,0.769
1350294990.183,0.748
1350294990.926,0.743
1350294991.694,0.768
1350294992.46,0.767
1350294993.225,0.765
1350294993.969,0.744
1350294994.714,0.745
1350294995.47,0.756
1350294996.235,0.765
1350294996.995,0.761
1350294997.733,0.737
1350294998.483,0.75
1350294999.251,0.769
1350295000.01,0.759
1350295000.756,0.746
1350295001.471,0.715
1350295002.18,0.709
1350295002.882,0.702
1350295003.596,0.714
1350295004.343,0.747
1350295005.118,0.775
1350295005.903,0.784
1350295006.696,0.794
1350295007.466,0.77
1350295008.234,0.768
1350295009.005,0.771
1350295009.784,0.779
1350295010.572,0.788
1350295011.335,0.763
1350295012.106,0.771
1350295012.883,0.777
1350295013.687,0.804
1350295014.476,0.789
1350295015.244,0.769
1350295016.034,0.79
1350295016.84,0.806
1350295017.65,0.81
1350295018.446,0.797
1350295019.228,0.781
1350295020.02,0.792
1350295020.824,0.805
1350295021.635,0.811
1350295022.405,0.771
1350295023.151,0.745
1350295023.909,0.759
1350295024.66,0.751
1350295025.379,0.719
1350295026.092,0.713
1350295026.817,0.725
1350295027.529,0.712
1350295028.206,0.678
1350295028.91,0.704
1350295029.635,0.725
1350295030.37,0.735
1350295031.115,0.745
1350295031.868,0.753
1350295032.606,0.737
1350295033.323,0.718
1350295034.019,0.695
1350295034.705,0.687
1350295035.378,0.673
1350295036.027,0.648
1350295036.662,0.636
1350295037.3,0.638
1350295037.942,0.642
1350295038.602,0.66
1350295039.275,0.673
1350295039.955,0.681
1350295040.679,0.724
1350295041.457,0.778
1350295042.271,0.813
1350295043.082,0.812
1350295043.836,0.754
1350295044.598,0.762
1350295045.409,0.812
1350295046.185,0.775
1350295046.93,0.745
1350295047.669,0.739
1350295048.364,0.695
1350295049.049,0.685
1350295049.711,0.662
1350295050.367,0.656
1350295051.01,0.643
1350295051.614,0.604
1350295052.247,0.633
1350295053.035,0.788
1350295053.833,0.798
1350295054.575,0.742
1350295055.246,0.671
1350295055.943,0.696
1350295056.62,0.678
1350295057.28,0.66
1350295057.933,0.652
1350295058.565,0.632
1350295059.184,0.619
1350295059.815,0.631
1350295060.461,0.646
1350295061.117,0.656
1350295061.8,0.683
1350295062.501,0.701
1350295063.178,0.677
1350295063.835,0.657
1350295064.463,0.628
1350295065.084,0.621
1350295065.686,0.602
1350295066.273,0.587
1350295066.857,0.584
1350295067.437,0.58
1350295068.025,0.588
1350295068.626,0.602
1350295069.226,0.6
1350295069.82,0.595
1350295070.431,0.61
1350295071.026,0.595
1350295071.616,0.591
1350295072.205,0.589
1350295072.801,0.596
1350295073.398,0.597
1350295073.997,0.6
1350295074.601,0.604
1350295075.204,0.604
1350295075.815,0.61
1350295076.427,0.612
1350295077.039,0.612
